tenant_id,name,email,phone,age,marital_status,employment_status,job_title,employer_name,income,credit_score,previous_rental_history,property_id,property_type,property_location,rent_amount,lease_start_date,lease_end_date,deposit_amount,payment_status
9762c988-c524-4f75-ad50-d944fa0eb3bb,Angelica Jones,athompson@example.org,+254750386618,42,Widowed,Unemployed,"Psychologist, sport and exercise","Watkins, Yang and Walker",140115.96,469,Average,99bba7a9-4971-4d0a-8a8c-38719075007f,Single-family Home,Hayeston,33918.99,2022-12-18,2025-06-19,6085.0,On-time
b9ae970a-3809-4ceb-9f34-dc3d514757d7,Erin May,ojohnson@example.net,+254732976133,47,Single,Unemployed,Medical sales representative,"Daniel, Ballard and Young",26261.84,393,Good,4da7eeb9-a3ac-4be3-a239-c1de9a8e2a71,Condominium,Charlesburgh,35251.47,2022-10-25,2024-06-25,5614.25,Late
877c39cc-98ca-4507-836e-65ab8650f2a0,Mary Levine,cdavidson@example.org,+254761864430,63,Widowed,Unemployed,Analytical chemist,Wilkins-Barrera,115074.57,367,Good,649cc457-59fc-4a0e-9f71-daa20be2665e,Single-family Home,Raystad,36100.16,2023-06-06,2025-10-30,7584.67,On-time
f433c5a9-a13c-47ac-bee7-f8d590180862,Brianna Sanchez,isabel17@example.net,+254729432101,52,Widowed,Student,Financial risk analyst,Crane Ltd,22389.83,394,Good,0b04605c-3674-4d07-a6b8-83a703af4139,Apartment,Cooleyburgh,38664.56,2023-05-20,2025-12-22,7415.33,Late
5c30f34b-8067-4307-8fa8-47ac24757667,Nicholas Cabrera,fieldsjulie@example.com,+254774694503,31,Divorced,Employed,Information officer,Stewart and Sons,163839.71,683,Poor,a03020d5-bafc-4d20-a93c-03e021cbba63,Apartment,Laurafort,18497.71,2023-05-13,2026-01-19,7255.75,Default
17c56b34-f03f-45d9-862e-765c0eb7597c,Amy Jenkins,ambergibson@example.com,+254756692568,48,Divorced,Employed,Investment analyst,Ramirez PLC,111002.43,745,Average,4f03e67c-ac7e-4b6a-b0f1-7b77c1cb3a33,Apartment,North Amandatown,14701.44,2022-10-07,2024-11-02,6481.51,Late
3691181b-3e8e-431f-8983-4649967a402a,Christopher Fernandez,cynthiakelly@example.org,+254782246690,45,Married,Self-Employed,"Scientist, research (medical)","Dixon, Thomas and Ramsey",127134.19,348,Poor,e357e207-f296-4d6e-90f4-16bf285b5072,Apartment,Connieborough,14170.99,2022-07-15,2026-01-11,8907.36,Late
e28ab0ca-b14b-430a-b1e3-848b4bdb3f64,Lori Meyer,collinsmegan@example.com,+254734534823,66,Single,Self-Employed,Health visitor,"Lee, Dalton and Burton",25771.19,666,Average,d169d551-99f1-42f6-a6d0-7371b152a4d2,Single-family Home,Jonathanville,6629.22,2023-09-07,2025-11-18,6876.5,Default
ab691753-d8ae-4d07-abf7-d2950cf1eda2,Sandra Reynolds,kathyharris@example.org,+254757766022,29,Divorced,Employed,Software engineer,"Hernandez, Howard and Huber",104595.62,738,Good,9ac4c919-b7c5-47c7-ac84-d9eadb16b467,Single-family Home,West Jamesmouth,22908.74,2022-06-02,2026-01-10,6633.64,On-time
8ab8cbaf-650f-4a8f-a070-315ad3c204e6,Adam Davies,robertkelley@example.com,+254736101458,23,Married,Self-Employed,Speech and language therapist,Weber and Sons,186180.6,352,Good,91284102-cc09-4752-ad07-e94815427847,Condominium,South Cherylborough,46810.93,2023-11-23,2024-12-15,6949.31,On-time
7f08b3d5-259a-4587-b6ec-7ce8b2aab216,Lydia Davis,christophercastaneda@example.org,+254762562733,38,Single,Retired,Aeronautical engineer,Holmes-Fox,59103.35,546,Poor,909e2a14-ed80-4285-8424-c14b626c73ac,Single-family Home,Lake Danielview,47967.99,2023-06-06,2025-09-20,6764.74,On-time
99b94e0f-4399-4f8b-b315-aeff33592441,Tasha Strickland,lopezstacy@example.org,+254789294014,32,Widowed,Student,Financial controller,Bell-Nicholson,50847.94,459,Good,b831b245-924f-4860-9291-2536c0b53c7d,Single-family Home,South Jeremiah,32307.96,2022-12-05,2025-04-01,9830.59,Late
c5a31fa9-9c26-4a92-8a67-93b84cb59c0d,Zachary Nielsen,ajordan@example.net,+254737513955,60,Married,Student,Art gallery manager,"Ali, Johnson and Diaz",111033.25,758,Average,240eca8a-47b1-47b0-be28-ef73697b5bb6,Condominium,Newtonberg,23799.72,2023-10-24,2025-09-28,7257.65,Default
7a7bab1b-37ed-48ad-ade0-fbacca650d9c,Stephanie Taylor,rossdavid@example.net,+254725256852,51,Single,Self-Employed,Telecommunications researcher,Davis LLC,70518.94,791,Average,94415b17-4a02-4db0-84ef-1fe438d7a466,Condominium,Port John,14367.12,2022-12-03,2025-06-08,9142.07,Default
64558a59-0203-4ece-8c5b-ad34211ece6a,Matthew Dunlap,douglas41@example.com,+254715630395,34,Widowed,Unemployed,Photographer,Walker-Mccoy,55240.75,512,Poor,ffc3bb4d-1b6a-4ff8-8293-955a7bc0e279,Apartment,Port Daniellefort,43862.78,2023-04-04,2024-11-24,6805.15,Default
12323c00-3922-4330-a4cf-55dd48e8dc19,Mark Lee,madison02@example.org,+254736769694,24,Single,Student,"Psychologist, sport and exercise",Suarez and Sons,29437.45,406,Average,58a861f2-d367-4ef1-a173-6e7446cc3197,Condominium,New Amanda,11551.86,2022-09-22,2026-03-17,8331.38,Default
457560fd-e633-496e-9d41-de3d49605a76,Michael Smith,larry90@example.org,+254738298355,20,Married,Retired,Cytogeneticist,"Williamson, Perry and Mayo",192160.91,686,Good,1e5697f8-3f87-4f96-b957-e2960566e750,Apartment,Santoschester,11509.54,2023-01-16,2025-11-02,9422.75,Default
faa10cb2-61a6-43b9-a417-4ffb306cf4f1,Ashley Miller,heidi12@example.org,+254738427467,25,Married,Self-Employed,Industrial/product designer,Brock Group,22879.45,464,Good,73dc82e7-edbc-4430-9461-8e0b9db391f3,Apartment,East Kristinfort,18589.7,2023-05-02,2024-06-20,5344.22,On-time
e14ae27e-884e-4489-8d33-6cf2e05b55c6,Matthew Newman,susangarcia@example.net,+254754050908,67,Divorced,Self-Employed,Hospital pharmacist,Gomez-Brown,134208.31,314,Good,51255568-e057-4135-98ba-dadc061f2266,Single-family Home,Baileymouth,25532.46,2022-06-03,2024-12-09,6694.89,Late
df355ff5-9f17-4e6c-9234-12e6207a6bf5,Melissa Dorsey,matthew81@example.com,+254784201406,53,Divorced,Employed,Trade mark attorney,Simon-Martinez,93724.36,793,Good,7327c7de-0ecb-4bc5-8f64-79cfa3f1a535,Apartment,Davisberg,8064.65,2023-11-10,2025-09-17,8881.94,Default
86ea0cc5-00f7-439b-9af5-bb9c00b7506a,Jesus Flores,robert05@example.org,+254735463731,65,Married,Unemployed,Records manager,Martinez Inc,114923.48,785,Poor,27d30440-4a01-4fdf-b1bc-11d7bccbf176,Condominium,Marisaburgh,25364.92,2022-12-20,2025-01-21,8729.78,On-time
2682dce3-7e33-48a7-8712-6f7de3dfab82,Heather Hoffman,thomasjennifer@example.org,+254752700824,66,Divorced,Student,Radio broadcast assistant,Ray Group,148582.88,571,Good,9de90d00-872a-4eb1-8706-525ac48f0495,Single-family Home,East Judymouth,46179.9,2024-05-05,2025-05-25,7927.84,On-time
d9d03adb-dcd4-4aff-a46a-40df9486a9ff,Thomas Lynn,brandon36@example.com,+254736038188,23,Single,Employed,"Engineer, water","Johnston, Bell and Hernandez",21615.07,624,Poor,bd6e2071-abdf-48ea-8320-6f83b60378dd,Single-family Home,Cookberg,13256.49,2023-01-16,2025-11-08,5464.3,Default
4b46fba6-9b58-45ba-9c9a-1ef44f043785,David Brown,jody00@example.org,+254798761650,40,Single,Retired,"Investment banker, operational",Rowe-Hall,124164.09,761,Good,15a07c5a-bb51-4e11-98d6-a9c048f8e838,Apartment,Port Cynthia,44020.28,2022-12-12,2025-04-26,6482.99,Late
bbe56a27-d934-4888-a8b1-b5f0811f656c,Vincent Wilkinson,martinezgary@example.net,+254776769923,22,Married,Retired,"Optician, dispensing",Fitzpatrick-Jennings,44489.64,649,Poor,c797a0c1-9923-44c7-ac02-e3863210efc4,Apartment,Wayneville,17084.1,2022-09-30,2025-01-27,9914.67,Late
3597382c-f366-4756-b6d8-36d015b429f8,Kristin Hopkins,imueller@example.net,+254795193548,57,Single,Student,Solicitor,Hale-Petty,112901.17,706,Poor,e1a7d36b-e289-4351-bdec-2b0cf07f6d11,Single-family Home,East Matthew,23060.11,2023-02-12,2024-06-11,9253.94,On-time
55f4439c-4dc5-43f2-a8ec-f47ac98f47fd,Dr. Rachel Carlson MD,marisawest@example.net,+254742350874,26,Single,Student,Race relations officer,Davies and Sons,104122.91,732,Poor,44c2c513-38b9-43f9-8ee9-555aa9068d2d,Apartment,North Sabrinafort,8506.42,2024-03-06,2025-01-12,9038.26,Default
048265bb-a6c7-4b47-bfd9-9e90e150d282,Martin Poole,mariah39@example.com,+254761272989,60,Married,Self-Employed,Naval architect,Hardy-Sullivan,28810.45,432,Poor,b1245f19-03b6-40e6-aaae-bea0129f3a0b,Apartment,East Danielborough,44030.06,2024-03-07,2025-08-03,7171.18,On-time
1daf33de-1b1f-4109-9299-5bcb077de034,Nancy Hicks,susan74@example.org,+254727983634,51,Widowed,Retired,Information officer,"Kemp, Webb and Rogers",29108.13,318,Poor,aeedbb56-c9ce-409a-9b0b-fbcb7e89d967,Apartment,Port Jessicamouth,39505.5,2023-11-06,2025-01-28,7012.28,Default
f9b46bc4-f2e8-4e76-af55-e07ab9fa30c2,Kristin Mayer,jonathanlee@example.com,+254742921236,67,Single,Self-Employed,Nutritional therapist,Rodriguez Ltd,83185.6,436,Poor,79dbe2d4-25a3-47b7-ac6e-30d8d998d199,Single-family Home,West Stephanie,9412.98,2022-11-24,2025-09-05,6483.17,Late
749c8e58-2d61-400c-a0d5-28c2bd5d030f,Antonio Cooper,gstevens@example.net,+254712758502,33,Widowed,Retired,Agricultural consultant,Dickson-Simmons,60622.24,565,Average,60f94142-f926-4def-a37b-9ec36f8dafa0,Apartment,Port Andreabury,27518.11,2023-01-07,2024-08-23,9341.33,Late
513f12f7-d81f-46f7-b920-f0193d5ab398,John Hernandez,thompsonjackie@example.net,+254726696781,35,Widowed,Retired,"Civil engineer, contracting","Gomez, Martin and Sanders",47722.68,663,Good,97850aeb-f908-46ca-b4bb-322773a83ecf,Single-family Home,Grantburgh,37396.8,2022-09-05,2025-05-01,9098.21,On-time
5e2f63e1-3230-4aaa-84b0-c2434cc485f6,Danielle Le,waltonkaren@example.org,+254744549311,27,Single,Employed,Customer service manager,"Barnett, Jordan and Wilson",192096.31,414,Poor,80051e38-bea9-4f83-8cb0-91b871f7c10e,Single-family Home,Colemanstad,22140.91,2023-04-22,2026-04-15,7982.64,Default
8d18e699-5614-45d3-97a2-07138a0ca3b1,Suzanne Mullins,jessicachase@example.com,+254719905183,61,Divorced,Student,Agricultural engineer,"Martin, Johnston and Erickson",158681.79,594,Good,e8a04fc6-cda2-4b19-8b25-fd3fe8c7a670,Condominium,New Robert,25698.04,2023-07-15,2025-02-15,6195.35,Default
54d5afbb-765d-44b7-b7a5-cea8ee7e5207,Maria Jones,npatterson@example.com,+254742726662,65,Widowed,Unemployed,"Presenter, broadcasting",Cook and Sons,32287.14,460,Poor,8802c9fd-326b-4642-8cae-6297bb5fdff0,Apartment,Melissashire,20811.49,2023-10-02,2026-01-26,5338.27,Default
429dd6db-2058-4f61-badb-925778e002ad,Laura Sampson,daniel20@example.org,+254786493246,46,Single,Retired,Ranger/warden,Gray and Sons,177992.11,482,Good,c25964ab-1cd4-4096-8938-7a8ebd68a46c,Single-family Home,Lake Sandra,35869.35,2024-05-12,2025-05-30,7741.24,Late
73927462-507f-4025-8ed1-ab96a81bb8ce,Susan Davis,davidcole@example.org,+254715440409,26,Widowed,Employed,"Scientist, biomedical",Johnson LLC,113538.69,377,Poor,412195e5-3d26-4df8-8272-ec2b0e674753,Condominium,South Karenville,32280.48,2023-12-17,2026-05-10,9062.79,On-time
6a20ceeb-e3c0-418e-8884-f15c982fc2ca,Lisa Mccarty,ocastillo@example.net,+254710984309,57,Widowed,Employed,"Scientist, audiological","Kidd, Jackson and Wells",36372.36,547,Poor,30dc024c-80b3-400e-9356-12418d13d218,Single-family Home,West Cindyton,26919.88,2022-12-11,2024-08-22,7674.65,Late
415a13f4-318e-4f03-b6c6-31fd6fd98b59,Jimmy Cunningham,sally79@example.org,+254787487354,39,Divorced,Employed,Financial planner,Nelson LLC,28191.44,709,Poor,7b0f1d2c-cad9-4fa9-b86a-26c28e392779,Single-family Home,South Melissamouth,38298.92,2023-06-11,2024-07-03,5291.1,Default
0e6cd030-3c91-4e7e-a15f-c27046527c9b,Sean Dennis,andrewevans@example.com,+254718006392,35,Divorced,Retired,"Teacher, adult education",Neal Inc,20917.33,845,Poor,3352ef21-6906-4103-9ce6-0a0e2fdf3e57,Condominium,Port Christian,38855.17,2024-05-17,2025-10-17,6330.87,Default
d573dad9-bf90-4cdd-931f-61f77d24b25a,Patricia Jarvis,annettenavarro@example.com,+254792638809,45,Widowed,Retired,Financial manager,"Porter, Cox and Hale",167678.86,639,Poor,76554506-1f46-42ea-9b91-b43535416fce,Condominium,Port Andrea,6217.16,2023-02-05,2024-06-07,9629.73,Late
6aee77d5-1e7a-474a-a3b2-a36a7d3dcfaf,Cindy Howe,brooksmark@example.com,+254742019241,23,Married,Employed,Amenity horticulturist,Booth-Washington,178932.39,840,Average,e910d26a-55e4-4bed-8cdd-420fb078e01e,Single-family Home,Jeremystad,15729.07,2022-07-09,2026-04-08,5471.26,Default
a2719528-3f73-42ad-97ae-ee7141c31d9a,Brenda Bell,christopher83@example.com,+254796048789,62,Divorced,Self-Employed,"Therapist, art",Poole-West,66642.51,827,Poor,70aff41b-eb3c-4ebb-95f8-640bc37dd0cd,Condominium,Evansburgh,20959.42,2022-10-29,2024-08-09,7676.35,Default
4d733956-6f16-44a3-81a3-688d1e308bd2,Ashley Lucas,annafowler@example.net,+254774785202,28,Married,Self-Employed,Stage manager,"Powers, Garrison and Stewart",157089.64,811,Good,c39a1aa7-fe12-43ca-bf74-6a0b06135c21,Single-family Home,Reeseberg,38182.24,2023-09-01,2025-04-13,7520.48,On-time
ede204c6-23ec-4238-b41e-448a7a71faf6,Kylie Miller,felicia16@example.net,+254738458122,33,Single,Student,Local government officer,"George, Long and Graham",113910.29,580,Good,9507b9a4-4172-4571-a41d-f98da67418a6,Apartment,Stevenston,23157.37,2023-07-19,2024-09-26,9778.77,On-time
c1ad9e3c-a304-4bca-b0e1-be3d785b8073,Renee Bowen,catherine48@example.com,+254793011883,45,Divorced,Unemployed,Cartographer,Lopez-Cardenas,72741.2,556,Average,3fe60e2b-2197-435c-930f-c7facb5ae720,Apartment,New Stevenburgh,19280.73,2022-11-01,2026-01-10,5391.28,Default
1f4c8ae6-8b13-4ea9-bdfa-429f00c56be7,Robert Ross,richardsonedwin@example.org,+254720140364,31,Married,Student,Fast food restaurant manager,Parks Inc,40781.06,804,Good,c0b1bcc4-327b-4797-a5cc-8d5f8087a151,Apartment,Port Elaine,41621.09,2022-11-27,2025-11-21,9991.54,Default
0f96a73f-1396-4be8-afd0-529fbc2bc31e,Rodney Jackson,shawharold@example.org,+254790800318,36,Widowed,Unemployed,Jewellery designer,Fitzpatrick-Lee,158715.23,530,Average,3b35b4a3-e16e-48bb-9841-b349bd22ca1e,Single-family Home,Randystad,16184.64,2023-12-04,2026-04-21,8526.74,Late
0fdc87e4-0202-40b4-b2db-be65378cc1ef,Willie Bailey,maria22@example.org,+254793189720,47,Single,Unemployed,Video editor,"Waters, Mendez and Marquez",85973.05,623,Poor,ea680920-f371-4d43-b2c2-9962f8adac13,Condominium,Markbury,9656.83,2023-07-13,2025-02-14,8564.76,On-time
520a4bf0-97d6-4eb0-8e21-cc44ea1070ec,Courtney Brewer,amyking@example.com,+254715020316,63,Single,Employed,Commissioning editor,Tucker Group,99381.69,348,Average,fdd48582-f7cc-401d-a039-0797c7d1487e,Condominium,Pittmantown,13087.19,2022-11-01,2025-09-17,7576.66,Late
abfd4515-a827-4bfa-991e-4f880ed78b4b,Jose Reyes,herrerajasmine@example.com,+254718914623,47,Single,Unemployed,Radio producer,"Novak, Harris and Lara",140317.87,367,Poor,b4c08bd2-adea-4b3e-a9bc-543ce8631f83,Apartment,Brendaton,44904.3,2023-12-30,2025-09-30,6818.17,Default
609af348-9a92-4c86-88b1-72bb77cda834,Jose Bell,martinjohn@example.com,+254774975875,47,Single,Retired,"Surveyor, hydrographic",Elliott-Sharp,191801.78,756,Poor,7cdcc239-b301-4df9-b4db-f995ac14fb8e,Single-family Home,Jamestown,32269.65,2022-08-18,2024-08-24,9200.97,Late
1eced0fc-7e94-4e8c-a5fc-13c1fb15520e,Chase Jones,qkaiser@example.com,+254750775788,42,Married,Employed,Technical author,Ayala and Sons,60455.8,537,Average,aeb65cb4-3157-4133-a820-70fd2b724d87,Condominium,Deborahbury,17606.35,2022-11-19,2024-06-06,5218.8,Late
099bcceb-d15c-490b-b768-ec634a1443c2,Sarah Gutierrez,davidanderson@example.org,+254712623429,26,Divorced,Self-Employed,Travel agency manager,"Johnson, Rivera and Holmes",76542.33,728,Poor,194d5dd3-d64c-44ee-958f-b1e353e01360,Single-family Home,Port Crystal,36794.87,2023-09-05,2024-06-06,6521.45,Late
6405d94f-e3c1-442a-aa31-8e09e7d69513,Anna Wilson,vramos@example.org,+254794523030,48,Married,Self-Employed,Food technologist,"Cannon, Norris and Hernandez",126405.12,776,Average,c4d7605f-6973-4c61-92a4-78e61ae20005,Condominium,Justinport,32583.28,2022-09-26,2025-05-22,5659.24,Default
39215f6a-a4f8-46ff-a257-4a654efff0d0,Angela Acevedo,reeddonald@example.com,+254761266876,66,Widowed,Employed,Oceanographer,"Clark, Hahn and Ross",177150.31,825,Poor,63e6012e-e953-4788-a4fb-b3775e2c2c84,Apartment,Christyshire,45240.37,2023-05-03,2025-09-29,7324.18,Late
70b5a2cf-b5d5-4ece-84a1-cf605493da55,David Taylor,urice@example.net,+254720767902,66,Single,Retired,"Accountant, chartered management",Parrish-Cochran,100426.43,611,Good,582ae9c5-ae3b-4c8f-8fa4-4ad3e572fce6,Condominium,Port Terryport,7133.12,2022-06-28,2025-08-03,7717.77,Default
242375ed-38e5-48b7-9632-5fe06e20e92f,Sophia Fox,amandacook@example.net,+254744960533,56,Single,Employed,"Engineer, energy","Fernandez, Smith and Carr",155519.92,395,Average,996a9cb4-d016-4d2a-9054-7b6a6b3fdee5,Condominium,East Rebeccaburgh,46506.09,2022-07-31,2025-01-15,7473.12,On-time
39c82007-87d6-4f84-b8f9-dc3683c2de9f,Isaac Alvarado,matthew93@example.net,+254736030499,43,Widowed,Unemployed,Banker,Gordon-Anthony,39541.33,767,Poor,828aa407-8561-4514-aef4-90d21f830a7e,Apartment,South Kevinmouth,6666.12,2024-02-18,2025-11-12,6814.7,Late
3e49d03e-acb7-4274-a6f4-b250a09678c9,Jennifer Hopkins,andersonkimberly@example.com,+254753272899,39,Divorced,Student,"Designer, fashion/clothing",Martinez PLC,113081.78,341,Poor,28688ed1-5ce6-46bc-bfc0-3512df324eb5,Single-family Home,Carolhaven,24858.91,2024-02-24,2025-03-28,9921.96,Late
92283623-6ae1-439a-b529-159171187cef,Joshua Evans,whitemonica@example.com,+254777492109,26,Divorced,Retired,International aid/development worker,Stewart-Elliott,86780.49,338,Good,390947e8-37f3-4c23-9cc4-74c1fd64f182,Single-family Home,Jacquelineburgh,20531.49,2023-03-25,2026-04-20,7518.33,Late
28d12379-7a2d-4aa2-8dab-96da904d17f0,Sandy Lyons,hthompson@example.com,+254733469276,43,Single,Student,Risk manager,Fleming-Reed,194542.77,616,Poor,624c4cb5-eab7-4f3c-b771-3c9f0f0ea624,Apartment,South Karamouth,33766.73,2022-11-09,2026-01-07,6087.16,Late
2f21350d-cedc-4385-a27a-78183f77c88f,Janice Johnson,herrerarobert@example.org,+254720774661,52,Married,Unemployed,Psychotherapist,Clark Inc,65816.95,339,Average,bc34fd61-4f60-41e1-9945-c66d770fdc59,Apartment,Port Thomas,29133.3,2022-09-22,2025-12-18,6081.28,On-time
e574f31e-f9e4-4573-a2ea-9f87c45ac104,Marilyn Brown,jessegomez@example.net,+254734413597,61,Divorced,Employed,Television production assistant,"Chapman, Gallegos and Carrillo",156763.16,429,Poor,de0d44f8-c03a-453a-94a1-47085b30da98,Apartment,Jamieside,16023.66,2023-03-03,2024-07-06,8570.09,Default
d6528127-acb2-4ddd-af3c-cf6d40f57b23,Jeremiah Porter,mcdonaldpatricia@example.net,+254785206449,43,Married,Unemployed,Facilities manager,Roth LLC,41745.24,838,Average,f5b28eb8-c7ea-4347-a592-82e02dfedd4c,Single-family Home,North John,22863.72,2022-11-04,2025-10-12,5114.08,Default
fb585b0f-d127-4b58-ace4-e838d4f114db,Gail Clay,jeremiahjimenez@example.org,+254722344781,38,Widowed,Employed,"Psychologist, sport and exercise",Duke Inc,199175.62,326,Good,c3acda58-25ce-466d-996c-b9832f57d2f2,Single-family Home,Oliverborough,9563.68,2024-02-24,2025-04-12,7555.84,Default
e4c8573a-539e-4f74-81da-bea6ffc07752,Lori Olson,fernandezstephanie@example.net,+254798202413,33,Widowed,Student,Comptroller,Valenzuela Group,164064.18,615,Good,0328f214-3c4b-43fe-99d4-be64951f02a9,Apartment,Jonathonchester,47142.08,2023-03-07,2025-12-03,6434.59,On-time
8edcd45a-5866-4575-a051-ed045b4d1cc0,Stephanie Mills,zstewart@example.com,+254754738723,41,Married,Unemployed,Early years teacher,"Rojas, Johnson and Taylor",23792.8,502,Poor,55ee63bc-a53b-4710-9523-531c149e7ce8,Apartment,South Alexandra,28235.07,2023-05-12,2025-11-20,5872.19,On-time
5b4f8feb-f8a9-4d89-80b4-a3a78b22198d,Lauren Lloyd,bradleymichael@example.org,+254720966694,66,Widowed,Student,Product manager,Vega LLC,124361.63,790,Good,81add9b8-0658-4ead-ab3c-9ac0f9465948,Apartment,New Sandrafort,43567.04,2024-05-11,2024-08-13,7001.05,On-time
b7d057c3-880d-42b7-9b89-4a7dda6a77f7,Yvette Wilson,anthony48@example.org,+254791778510,68,Divorced,Self-Employed,Management consultant,Francis PLC,186705.03,421,Good,89e43963-bcd9-4bd2-a4cf-4ccd74584867,Apartment,East Jerry,37040.52,2022-07-01,2025-01-09,5252.41,Late
dd6aafa6-ddcf-425b-be93-9148331d984c,Linda King,lsmith@example.org,+254733799187,49,Married,Student,Dispensing optician,Jackson-Hart,75970.09,511,Average,b1040a78-3cda-4407-a81c-f7ccea3d9c2d,Apartment,East Brandon,19584.26,2022-11-08,2025-01-03,8751.26,On-time
b4db8365-3107-49e9-bc92-be133e1506eb,Victoria Fields,frodriguez@example.com,+254773628633,67,Single,Employed,Housing manager/officer,"Brewer, Bell and Whitaker",65841.09,509,Good,f6b76354-0791-4e71-b5a5-a67dcdb55356,Single-family Home,North Michaelton,12728.38,2023-09-22,2024-10-12,9973.04,Default
b47ad693-55ff-4bbe-bf21-b00c443273c8,Steven Freeman,susan53@example.org,+254768014801,23,Single,Self-Employed,Soil scientist,"Hester, Thompson and Strickland",58286.27,757,Average,09a5c21a-f935-4336-9f34-3d6f8c876d09,Single-family Home,South Jason,8593.95,2023-07-25,2024-10-17,6659.33,On-time
8a25dacd-4dd5-4bc6-aba4-9dfda1ef261f,Dawn Ellis,michael71@example.com,+254756312590,31,Married,Student,Mudlogger,Ortiz-Cameron,72233.25,669,Average,8efdd792-09b3-4f23-a68c-e14a6da7b32a,Condominium,North Ashleymouth,9379.45,2022-12-12,2025-02-12,6532.79,Default
1ae9b655-a149-4200-8c06-2f248720fd5b,Julia Smith,anna68@example.net,+254711507283,34,Divorced,Retired,Waste management officer,"Armstrong, Moore and Beck",158874.59,332,Good,e1de3f4f-a89f-4173-8a9a-f5e30f2528b4,Condominium,Staffordside,6480.41,2024-03-24,2026-01-24,8368.36,Late
f431238d-7eca-4930-b860-1ba097881ec1,April Baker,lisahobbs@example.net,+254761059691,48,Single,Retired,"Surveyor, rural practice",Perry Ltd,34008.99,556,Good,4f9d9bdf-8e67-4fd8-b88a-43afac8f4726,Single-family Home,Donnabury,32054.61,2022-08-23,2026-03-02,7163.82,On-time
41a40bc0-6bc4-4c3a-b558-b82b95fdd0f8,Maxwell Benitez,hgrant@example.net,+254790579129,57,Divorced,Student,"Conservation officer, historic buildings",Fitzpatrick and Sons,96754.45,330,Good,b1c89e8e-035d-4676-8a62-ba3e9e52afd9,Apartment,Thomasburgh,12254.32,2023-12-04,2024-06-03,5223.55,Late
e6045dae-d368-4345-8a0f-9edac15970da,Crystal Cook,amanda24@example.com,+254754487938,31,Divorced,Unemployed,Historic buildings inspector/conservation officer,Wilson-King,45420.27,483,Average,6dbca4b1-08fe-491f-bf71-3fa55f1fc33b,Condominium,Elliottstad,9618.83,2023-01-27,2025-07-04,8948.34,Default
0c7b32e6-536f-4205-bc3e-e8369c7b7442,Kimberly Mayer,lbernard@example.net,+254745342638,55,Single,Employed,Sales executive,Hayes-Sutton,74172.3,388,Good,544d0028-b668-4144-b65c-610763b9a845,Condominium,North James,28490.89,2022-09-24,2024-08-04,7203.6,Default
f6ab1443-a74c-4114-8547-e7f99c042e0a,Chris Sawyer,hstewart@example.com,+254761568935,43,Widowed,Self-Employed,Information officer,Mendoza-Hartman,141037.85,357,Poor,77bc78f6-d4a3-48ca-a4db-a3e133535b7c,Single-family Home,Edwardmouth,23553.31,2022-10-01,2024-07-26,9041.07,On-time
457474f8-8e1a-46d6-ba1b-decd7e2d6b1b,Lindsey Bell,edward50@example.net,+254738517271,49,Married,Student,Financial manager,Bright and Sons,143666.84,846,Poor,59cf40d3-9d8b-4a7d-8a06-0c76842d8362,Apartment,Elizabethside,47312.77,2023-02-25,2025-08-09,9475.12,Late
300ec4a8-f75a-4c8b-a57b-6be1bc871448,Andrew Krueger,wscott@example.com,+254712422820,39,Married,Retired,Advice worker,Winters Group,33357.57,850,Average,4c87ff0e-75fc-45c5-9b1e-177772eb00f2,Apartment,Lukeland,33522.5,2023-01-18,2025-02-21,8809.99,On-time
de48dcf9-88c6-4a09-83c8-ed5bfc60b7c9,Kenneth Hill,nicole41@example.com,+254727808017,21,Single,Retired,"Designer, exhibition/display",Alvarado PLC,22469.81,432,Good,e8dc3435-e065-494a-8470-158619cb43ca,Condominium,Terrellhaven,23586.93,2023-12-16,2024-07-22,5273.48,On-time
09483993-e40e-40fd-8f8d-95d3fb8025b7,Christopher Roberts,michael14@example.org,+254765288313,54,Divorced,Retired,Radiation protection practitioner,Young LLC,123374.02,478,Poor,1fb7b2fd-a021-4b07-af76-8fabba5f0975,Single-family Home,Brendabury,6035.16,2024-04-30,2024-10-12,9608.09,Late
cfb552bc-61d2-4486-a04a-ef4d19dcf332,Nicole Wilson,smithmichelle@example.net,+254799980746,70,Single,Employed,Electronics engineer,Cabrera-Griffith,86561.02,417,Average,8a8919d4-9bb5-406c-844b-e1719a78d07f,Single-family Home,Swansonborough,31152.3,2023-12-31,2025-03-10,7304.86,Late
054ee576-d112-424f-8a72-74336641f881,Mr. Barry Hunter,williamsspencer@example.net,+254796013034,64,Married,Unemployed,Medical secretary,"Terry, Ellis and Thompson",61051.01,829,Poor,44612a4e-309c-4303-91e4-a931552c56af,Single-family Home,Port Michelle,46770.67,2022-08-22,2025-03-05,9983.15,Default
dd190a28-de9e-438b-8d16-0c7847811b1a,David Berry,sarahgriffith@example.org,+254749465104,21,Single,Unemployed,Financial planner,"Marks, Meza and Duke",182916.04,301,Poor,1da03dcb-4b53-4712-a6e1-0cb3478f318f,Condominium,Harrisberg,38760.75,2022-12-28,2024-06-14,7771.69,Default
